id,correctAns,base_pic,rotated_pic,key,is_correct,rt,task,level,trial
070SSAK,right,images/base/15_b.png,images/combined/15_b_x_0_y_0_z_315.png,right,1,8.3644,MR,easy,4
070SSAK,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_45.png,left,1,13.6303,MR,easy,5
070SSAK,left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_315.png,left,1,7.868,MR,easy,6
070SSAK,right,images/base/7_a.png,images/combined/7_a_x_0_y_0_z_45.png,right,1,6.0437,MR,easy,7
070SSAK,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_315.png,left,1,3.7882,MR,easy,8
070SSAK,left,images/base/10_a.png,images/combined/10_b_x_0_y_0_z_315.png,left,1,6.1494,MR,easy,9
070SSAK,left,images/base/5_a.png,images/combined/5_b_x_0_y_0_z_45.png,left,1,11.2729,MR,easy,10
070SSAK,right,images/base/6_b.png,images/combined/6_b_x_0_y_0_z_45.png,right,1,5.343,MR,easy,11
070SSAK,right,images/base/13_a.png,images/combined/13_a_x_0_y_0_z_45.png,right,1,3.5861,MR,easy,12
070SSAK,left,images/base/8_a.png,images/combined/8_b_x_0_y_0_z_45.png,left,1,4.7639,MR,easy,13
070SSAK,right,images/base/2_b.png,images/combined/2_b_x_0_y_0_z_45.png,right,1,2.6413,MR,easy,14
070SSAK,left,images/base/9_b.png,images/combined/9_a_x_0_y_0_z_315.png,left,1,4.7068,MR,easy,15
070SSAK,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,left,1,3.16,MR,easy,16
070SSAK,right,images/base/16_a.png,images/combined/16_a_x_45_y_0_z_90.png,right,1,7.3042,MR,medium,1
070SSAK,right,images/base/1_b.png,images/combined/1_b_x_315_y_0_z_270.png,right,1,10.1941,MR,medium,2
070SSAK,right,images/base/15_a.png,images/combined/15_a_x_45_y_0_z_270.png,right,1,2.5711,MR,medium,3
070SSAK,left,images/base/10_a.png,images/combined/10_b_x_315_y_0_z_90.png,right,0,20.4285,MR,medium,4
070SSAK,right,images/base/12_a.png,images/combined/12_a_x_315_y_0_z_270.png,right,1,6.0497,MR,medium,5
070SSAK,right,images/base/7_a.png,images/combined/7_a_x_315_y_0_z_270.png,right,1,5.4148,MR,medium,6
070SSAK,right,images/base/4_b.png,images/combined/4_b_x_45_y_0_z_90.png,right,1,6.1284,MR,medium,7
070SSAK,right,images/base/14_b.png,images/combined/14_b_x_45_y_0_z_270.png,right,1,6.2123,MR,medium,8
070SSAK,right,images/base/5_a.png,images/combined/5_a_x_315_y_0_z_90.png,right,1,9.3931,MR,medium,9
070SSAK,right,images/base/8_b.png,images/combined/8_b_x_45_y_0_z_90.png,right,1,9.2737,MR,medium,10
070SSAK,left,images/base/2_a.png,images/combined/2_b_x_315_y_0_z_90.png,left,1,12.9944,MR,medium,11
070SSAK,right,images/base/6_b.png,images/combined/6_b_x_315_y_0_z_90.png,right,1,3.261,MR,medium,12
070SSAK,left,images/base/9_a.png,images/combined/9_b_x_315_y_0_z_90.png,left,1,28.1667,MR,medium,13
070SSAK,right,images/base/3_b.png,images/combined/3_b_x_315_y_0_z_90.png,right,1,4.5569,MR,medium,14
070SSAK,right,images/base/11_a.png,images/combined/11_a_x_315_y_0_z_90.png,right,1,9.5763,MR,medium,15
070SSAK,left,images/base/13_b.png,images/combined/13_a_x_45_y_0_z_270.png,left,1,14.4967,MR,medium,16
070SSAK,right,images/base/16_b.png,images/combined/16_b_x_90_y_0_z_90.png,left,0,22.9267,MR,hard,1
070SSAK,right,images/base/9_b.png,images/combined/9_b_x_90_y_0_z_90.png,right,1,17.7256,MR,hard,2
070SSAK,right,images/base/14_b.png,images/combined/14_b_x_270_y_0_z_90.png,right,1,6.4915,MR,hard,3
070SSAK,right,images/base/7_b.png,images/combined/7_b_x_90_y_0_z_270.png,left,0,21.9668,MR,hard,4
070SSAK,right,images/base/12_a.png,images/combined/12_a_x_270_y_0_z_90.png,left,0,7.2667,MR,hard,5
070SSAK,left,images/base/11_a.png,images/combined/11_b_x_90_y_0_z_90.png,left,1,18.7376,MR,hard,6
070SSAK,right,images/base/8_a.png,images/combined/8_a_x_270_y_0_z_90.png,right,1,19.8147,MR,hard,7
070SSAK,right,images/base/13_a.png,images/combined/13_a_x_90_y_0_z_90.png,right,1,9.4595,MR,hard,8
070SSAK,right,images/base/4_a.png,images/combined/4_a_x_90_y_0_z_270.png,right,1,4.3506,MR,hard,9
070SSAK,left,images/base/10_b.png,images/combined/10_a_x_270_y_0_z_90.png,left,1,13.0943,MR,hard,10
070SSAK,right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_90.png,right,1,8.4029,MR,hard,11
070SSAK,left,images/base/3_b.png,images/combined/3_a_x_90_y_0_z_270.png,left,1,14.7911,MR,hard,12
070SSAK,left,images/base/2_a.png,images/combined/2_b_x_270_y_0_z_90.png,left,1,11.0537,MR,hard,13
070SSAK,left,images/base/1_a.png,images/combined/1_b_x_90_y_0_z_90.png,left,1,17.2384,MR,hard,14
070SSAK,right,images/base/15_b.png,images/combined/15_b_x_270_y_0_z_270.png,left,0,17.8818,MR,hard,15
070SSAK,left,images/base/6_a.png,images/combined/6_b_x_90_y_0_z_90.png,left,1,15.7096,MR,hard,16
074SSKS,right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_45.png,right,1,3.158,MR,easy,1
074SSKS,right,images/base/13_a.png,images/combined/13_a_x_0_y_0_z_45.png,right,1,3.292,MR,easy,2
074SSKS,right,images/base/9_a.png,images/combined/9_a_x_0_y_0_z_45.png,left,0,12.535,MR,easy,3
074SSKS,right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_315.png,right,1,4.563,MR,easy,4
074SSKS,left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_315.png,left,1,4.884,MR,easy,5
074SSKS,left,images/base/6_b.png,images/combined/6_a_x_0_y_0_z_45.png,left,1,6.818,MR,easy,6
074SSKS,right,images/base/4_b.png,images/combined/4_b_x_0_y_0_z_315.png,right,1,3.195,MR,easy,7
074SSKS,left,images/base/10_a.png,images/combined/10_b_x_0_y_0_z_315.png,left,1,14.597,MR,easy,8
074SSKS,left,images/base/1_b.png,images/combined/1_a_x_0_y_0_z_315.png,left,1,5.965,MR,easy,9
074SSKS,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_45.png,left,1,5.626,MR,easy,10
074SSKS,left,images/base/5_b.png,images/combined/5_a_x_0_y_0_z_45.png,left,1,9.34,MR,easy,11
074SSKS,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_315.png,left,1,4.533,MR,easy,12
074SSKS,right,images/base/2_b.png,images/combined/2_b_x_0_y_0_z_315.png,right,1,2.231,MR,easy,13
074SSKS,right,images/base/12_b.png,images/combined/12_b_x_0_y_0_z_315.png,right,1,5.109,MR,easy,14
074SSKS,left,images/base/7_b.png,images/combined/7_a_x_0_y_0_z_45.png,left,1,4.785,MR,easy,15
074SSKS,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_315.png,left,1,5.707,MR,easy,16
074SSKS,right,images/base/13_b.png,images/combined/13_b_x_315_y_0_z_270.png,right,1,2.929,MR,medium,1
074SSKS,right,images/base/1_a.png,images/combined/1_a_x_45_y_0_z_270.png,right,1,5.907,MR,medium,2
074SSKS,left,images/base/14_a.png,images/combined/14_b_x_315_y_0_z_90.png,right,0,5.242,MR,medium,3
074SSKS,right,images/base/4_a.png,images/combined/4_a_x_45_y_0_z_90.png,right,1,7.111,MR,medium,4
074SSKS,right,images/base/8_b.png,images/combined/8_b_x_315_y_0_z_90.png,right,1,7.104,MR,medium,5
074SSKS,right,images/base/10_a.png,images/combined/10_a_x_315_y_0_z_90.png,right,1,6.714,MR,medium,6
074SSKS,left,images/base/6_a.png,images/combined/6_b_x_315_y_0_z_90.png,right,0,6.029,MR,medium,7
074SSKS,right,images/base/15_a.png,images/combined/15_a_x_45_y_0_z_270.png,right,1,10.704,MR,medium,8
074SSKS,right,images/base/11_b.png,images/combined/11_b_x_315_y_0_z_270.png,right,1,10.767,MR,medium,9
074SSKS,right,images/base/7_b.png,images/combined/7_b_x_45_y_0_z_90.png,right,1,6.142,MR,medium,10
074SSKS,left,images/base/3_b.png,images/combined/3_a_x_315_y_0_z_90.png,left,1,7.703,MR,medium,11
074SSKS,left,images/base/12_b.png,images/combined/12_a_x_315_y_0_z_90.png,left,1,8.123,MR,medium,12
074SSKS,right,images/base/9_a.png,images/combined/9_a_x_45_y_0_z_270.png,left,0,6.889,MR,medium,13
074SSKS,right,images/base/5_b.png,images/combined/5_b_x_315_y_0_z_270.png,left,0,11.534,MR,medium,14
074SSKS,left,images/base/2_a.png,images/combined/2_b_x_315_y_0_z_90.png,left,1,18.592,MR,medium,15
074SSKS,right,images/base/16_b.png,images/combined/16_b_x_315_y_0_z_270.png,right,1,4.78,MR,medium,16
074SSKS,right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_270.png,left,0,9.133,MR,hard,1
074SSKS,left,images/base/10_a.png,images/combined/10_b_x_270_y_0_z_270.png,right,0,3.786,MR,hard,2
074SSKS,right,images/base/8_b.png,images/combined/8_b_x_270_y_0_z_90.png,right,1,7.185,MR,hard,3
074SSKS,left,images/base/9_a.png,images/combined/9_b_x_270_y_0_z_90.png,left,1,10.636,MR,hard,4
074SSKS,left,images/base/13_b.png,images/combined/13_a_x_270_y_0_z_270.png,right,0,21.152,MR,hard,5
074SSKS,left,images/base/12_b.png,images/combined/12_a_x_270_y_0_z_90.png,left,1,10.505,MR,hard,6
074SSKS,right,images/base/7_a.png,images/combined/7_a_x_90_y_0_z_90.png,right,1,4.536,MR,hard,7
074SSKS,right,images/base/15_b.png,images/combined/15_b_x_90_y_0_z_90.png,right,1,8.227,MR,hard,8
074SSKS,right,images/base/2_a.png,images/combined/2_a_x_90_y_0_z_90.png,right,1,4.987,MR,hard,9
074SSKS,right,images/base/1_b.png,images/combined/1_b_x_90_y_0_z_90.png,left,0,15.057,MR,hard,10
074SSKS,left,images/base/16_a.png,images/combined/16_b_x_270_y_0_z_90.png,left,1,13.332,MR,hard,11
074SSKS,left,images/base/11_b.png,images/combined/11_a_x_270_y_0_z_270.png,left,1,6.834,MR,hard,12
074SSKS,left,images/base/6_a.png,images/combined/6_b_x_90_y_0_z_90.png,left,1,12.366,MR,hard,13
074SSKS,left,images/base/14_a.png,images/combined/14_b_x_90_y_0_z_90.png,right,0,8.071,MR,hard,14
074SSKS,right,images/base/3_a.png,images/combined/3_a_x_270_y_0_z_270.png,right,1,5.684,MR,hard,15
074SSKS,left,images/base/4_b.png,images/combined/4_a_x_90_y_0_z_90.png,left,1,2.392,MR,hard,16
076SSRK,right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_315.png,left,0,5.1846,MR,easy,1
076SSRK,right,images/base/15_a.png,images/combined/15_a_x_0_y_0_z_45.png,right,1,7.949,MR,easy,2
076SSRK,right,images/base/1_b.png,images/combined/1_b_x_0_y_0_z_315.png,right,1,9.2134,MR,easy,3
076SSRK,left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_45.png,left,1,4.112699999,MR,easy,4
076SSRK,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,right,0,3.3196,MR,easy,5
076SSRK,right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_45.png,left,0,2.438199999,MR,easy,6
076SSRK,left,images/base/5_b.png,images/combined/5_a_x_0_y_0_z_315.png,right,0,3.747300001,MR,easy,7
076SSRK,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_45.png,left,1,7.0949,MR,easy,8
076SSRK,left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_45.png,right,0,2.8516,MR,easy,9
076SSRK,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_315.png,right,0,2.8104,MR,easy,10
076SSRK,right,images/base/4_b.png,images/combined/4_b_x_0_y_0_z_45.png,left,0,1.823200001,MR,easy,11
076SSRK,right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_45.png,left,0,3.970099998,MR,easy,12
076SSRK,left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_315.png,right,0,1.595799999,MR,easy,13
076SSRK,left,images/base/9_b.png,images/combined/9_a_x_0_y_0_z_45.png,left,1,2.2685,MR,easy,14
076SSRK,left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_45.png,right,0,7.868300001,MR,easy,15
076SSRK,left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_45.png,left,1,4.6935,MR,easy,16
076SSRK,left,images/base/7_b.png,images/combined/7_a_x_315_y_0_z_270.png,left,1,4.2325,MR,medium,1
076SSRK,left,images/base/1_b.png,images/combined/1_a_x_315_y_0_z_90.png,left,1,3.704,MR,medium,2
076SSRK,left,images/base/12_b.png,images/combined/12_a_x_315_y_0_z_90.png,right,0,5.5041,MR,medium,3
076SSRK,right,images/base/2_b.png,images/combined/2_b_x_315_y_0_z_270.png,left,0,2.4235,MR,medium,4
076SSRK,right,images/base/9_a.png,images/combined/9_a_x_315_y_0_z_270.png,left,0,2.162300001,MR,medium,5
076SSRK,right,images/base/5_b.png,images/combined/5_b_x_45_y_0_z_270.png,right,1,3.484199999,MR,medium,6
076SSRK,right,images/base/16_a.png,images/combined/16_a_x_45_y_0_z_90.png,left,0,4.8089,MR,medium,7
076SSRK,right,images/base/10_b.png,images/combined/10_b_x_315_y_0_z_270.png,left,0,2.442199999,MR,medium,8
076SSRK,left,images/base/15_a.png,images/combined/15_b_x_45_y_0_z_90.png,right,0,4.018099998,MR,medium,9
076SSRK,left,images/base/3_a.png,images/combined/3_b_x_315_y_0_z_90.png,right,0,4.7765,MR,medium,10
076SSRK,right,images/base/14_a.png,images/combined/14_a_x_45_y_0_z_270.png,left,0,3.7479,MR,medium,11
076SSRK,right,images/base/11_a.png,images/combined/11_a_x_45_y_0_z_90.png,left,0,3.2684,MR,medium,12
076SSRK,left,images/base/4_a.png,images/combined/4_b_x_45_y_0_z_90.png,right,0,2.649,MR,medium,13
076SSRK,right,images/base/13_a.png,images/combined/13_a_x_315_y_0_z_90.png,right,1,2.885,MR,medium,14
076SSRK,right,images/base/6_b.png,images/combined/6_b_x_45_y_0_z_270.png,right,1,3.390200001,MR,medium,15
076SSRK,right,images/base/8_b.png,images/combined/8_b_x_45_y_0_z_90.png,left,0,2.3279,MR,medium,16
076SSRK,right,images/base/2_b.png,images/combined/2_b_x_270_y_0_z_90.png,left,0,4.7295,MR,hard,1
076SSRK,right,images/base/1_a.png,images/combined/1_a_x_90_y_0_z_90.png,right,1,4.2195,MR,hard,2
076SSRK,right,images/base/7_b.png,images/combined/7_b_x_270_y_0_z_90.png,left,0,2.355300001,MR,hard,3
076SSRK,left,images/base/15_b.png,images/combined/15_a_x_90_y_0_z_90.png,left,1,7.078099998,MR,hard,4
076SSRK,right,images/base/13_b.png,images/combined/13_b_x_270_y_0_z_270.png,left,0,1.6889,MR,hard,5
076SSRK,left,images/base/16_a.png,images/combined/16_b_x_270_y_0_z_270.png,left,1,3.752700001,MR,hard,6
076SSRK,left,images/base/14_a.png,images/combined/14_b_x_270_y_0_z_90.png,right,0,1.953400002,MR,hard,7
076SSRK,right,images/base/5_a.png,images/combined/5_a_x_270_y_0_z_90.png,right,1,2.7215,MR,hard,8
076SSRK,right,images/base/10_a.png,images/combined/10_a_x_270_y_0_z_270.png,left,0,1.752,MR,hard,9
076SSRK,right,images/base/9_a.png,images/combined/9_a_x_90_y_0_z_270.png,left,0,3.509,MR,hard,10
076SSRK,left,images/base/3_b.png,images/combined/3_a_x_90_y_0_z_270.png,right,0,2.003300001,MR,hard,11
076SSRK,right,images/base/4_a.png,images/combined/4_a_x_90_y_0_z_90.png,right,1,2.327799999,MR,hard,12
076SSRK,right,images/base/12_b.png,images/combined/12_b_x_270_y_0_z_270.png,right,1,3.204800001,MR,hard,13
076SSRK,right,images/base/11_a.png,images/combined/11_a_x_270_y_0_z_270.png,left,0,1.8595,MR,hard,14
076SSRK,right,images/base/6_b.png,images/combined/6_b_x_90_y_0_z_90.png,left,0,3.9995,MR,hard,15
076SSRK,right,images/base/8_a.png,images/combined/8_a_x_90_y_0_z_90.png,right,1,5.150700001,MR,hard,16
077SSKK,right,images/base/1_b.png,images/combined/1_b_x_0_y_0_z_315.png,right,1,12.4023,MR,easy,1
077SSKK,right,images/base/13_a.png,images/combined/13_a_x_0_y_0_z_45.png,right,1,4.8278,MR,easy,2
077SSKK,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_45.png,left,1,26.5403,MR,easy,3
077SSKK,left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_45.png,left,1,15.246,MR,easy,4
077SSKK,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_45.png,left,1,16.8008,MR,easy,5
077SSKK,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_315.png,left,1,17.0915,MR,easy,6
077SSKK,left,images/base/8_b.png,images/combined/8_a_x_0_y_0_z_45.png,left,1,36.0736,MR,easy,7
077SSKK,left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_315.png,left,1,16.4248,MR,easy,8
077SSKK,left,images/base/5_a.png,images/combined/5_b_x_0_y_0_z_315.png,left,1,11.5495,MR,easy,9
077SSKK,right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_45.png,right,1,13.3682,MR,easy,10
077SSKK,left,images/base/10_a.png,images/combined/10_b_x_0_y_0_z_45.png,left,1,108.9789,MR,easy,11
077SSKK,left,images/base/9_b.png,images/combined/9_a_x_0_y_0_z_45.png,left,1,15.941,MR,easy,12
077SSKK,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_315.png,left,1,9.2565,MR,easy,13
077SSKK,right,images/base/7_b.png,images/combined/7_b_x_0_y_0_z_315.png,right,1,4.993,MR,easy,14
077SSKK,left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_45.png,left,1,10.605,MR,easy,15
077SSKK,right,images/base/11_b.png,images/combined/11_b_x_0_y_0_z_315.png,right,1,7.3989,MR,easy,16
077SSKK,right,images/base/16_a.png,images/combined/16_a_x_315_y_0_z_270.png,right,1,26.7985,MR,medium,1
077SSKK,left,images/base/9_b.png,images/combined/9_a_x_45_y_0_z_270.png,right,0,14.6362,MR,medium,2
077SSKK,right,images/base/5_b.png,images/combined/5_b_x_45_y_0_z_270.png,right,1,7.072,MR,medium,3
077SSKK,right,images/base/6_b.png,images/combined/6_b_x_315_y_0_z_270.png,right,1,5.2587,MR,medium,4
077SSKK,right,images/base/8_a.png,images/combined/8_a_x_45_y_0_z_90.png,right,1,8.3719,MR,medium,5
077SSKK,right,images/base/2_b.png,images/combined/2_b_x_315_y_0_z_270.png,right,1,5.8712,MR,medium,6
077SSKK,right,images/base/1_b.png,images/combined/1_b_x_315_y_0_z_270.png,right,1,5.8686,MR,medium,7
077SSKK,left,images/base/12_a.png,images/combined/12_b_x_315_y_0_z_90.png,right,0,10.1462,MR,medium,8
077SSKK,right,images/base/3_a.png,images/combined/3_a_x_45_y_0_z_270.png,right,1,5.7643,MR,medium,9
077SSKK,right,images/base/4_a.png,images/combined/4_a_x_45_y_0_z_90.png,right,1,37.7092,MR,medium,10
077SSKK,right,images/base/15_a.png,images/combined/15_a_x_315_y_0_z_90.png,right,1,10.1665,MR,medium,11
077SSKK,left,images/base/11_b.png,images/combined/11_a_x_315_y_0_z_270.png,left,1,24.6521,MR,medium,12
077SSKK,left,images/base/14_b.png,images/combined/14_a_x_315_y_0_z_270.png,left,1,18.392,MR,medium,13
077SSKK,right,images/base/13_a.png,images/combined/13_a_x_315_y_0_z_270.png,right,1,6.7586,MR,medium,14
077SSKK,right,images/base/7_a.png,images/combined/7_a_x_315_y_0_z_270.png,right,1,5.2278,MR,medium,15
077SSKK,left,images/base/10_b.png,images/combined/10_a_x_315_y_0_z_270.png,left,1,49.2003,MR,medium,16
077SSKK,right,images/base/7_a.png,images/combined/7_a_x_90_y_0_z_90.png,right,1,29.2854,MR,hard,1
077SSKK,right,images/base/3_b.png,images/combined/3_b_x_90_y_0_z_90.png,left,0,17.6526,MR,hard,2
077SSKK,left,images/base/5_a.png,images/combined/5_b_x_270_y_0_z_270.png,left,1,11.1586,MR,hard,3
077SSKK,right,images/base/2_a.png,images/combined/2_a_x_270_y_0_z_270.png,right,1,8.3959,MR,hard,4
077SSKK,left,images/base/10_a.png,images/combined/10_b_x_90_y_0_z_270.png,right,0,52.4357,MR,hard,5
077SSKK,left,images/base/9_a.png,images/combined/9_b_x_90_y_0_z_90.png,left,1,23.2891,MR,hard,6
077SSKK,right,images/base/8_b.png,images/combined/8_b_x_90_y_0_z_90.png,left,0,64.1802,MR,hard,7
077SSKK,left,images/base/12_a.png,images/combined/12_b_x_270_y_0_z_270.png,right,0,36.516,MR,hard,8
077SSKK,left,images/base/1_a.png,images/combined/1_b_x_270_y_0_z_90.png,left,1,30.1656,MR,hard,9
077SSKK,left,images/base/11_a.png,images/combined/11_b_x_270_y_0_z_270.png,right,0,16.3737,MR,hard,10
077SSKK,left,images/base/14_a.png,images/combined/14_b_x_90_y_0_z_90.png,right,0,14.3775,MR,hard,11
077SSKK,left,images/base/13_b.png,images/combined/13_a_x_90_y_0_z_270.png,right,0,22.0286,MR,hard,12
077SSKK,left,images/base/15_a.png,images/combined/15_b_x_90_y_0_z_90.png,left,1,49.3878,MR,hard,13
077SSKK,left,images/base/6_a.png,images/combined/6_b_x_90_y_0_z_270.png,right,0,5.7551,MR,hard,14
077SSKK,left,images/base/4_a.png,images/combined/4_b_x_270_y_0_z_90.png,left,1,7.6734,MR,hard,15
077SSKK,right,images/base/16_a.png,images/combined/16_a_x_90_y_0_z_270.png,right,1,29.975,MR,hard,16
080SSAF,right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_45.png,right,1,13.5815,MR,easy,1
080SSAF,left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_315.png,right,0,22.6916,MR,easy,2
080SSAF,left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_315.png,left,1,15.6314,MR,easy,3
080SSAF,left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_315.png,left,1,10.8253,MR,easy,4
080SSAF,left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,23.4964,MR,easy,5
080SSAF,right,images/base/10_b.png,images/combined/10_b_x_0_y_0_z_45.png,right,1,7.503199999,MR,easy,6
080SSAF,left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_45.png,left,1,12.8126,MR,easy,7
080SSAF,right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_315.png,right,1,5.5856,MR,easy,8
080SSAF,right,images/base/5_a.png,images/combined/5_a_x_0_y_0_z_315.png,right,1,6.317199999,MR,easy,9
080SSAF,right,images/base/3_b.png,images/combined/3_b_x_0_y_0_z_315.png,right,1,12.0733,MR,easy,10
080SSAF,left,images/base/1_b.png,images/combined/1_a_x_0_y_0_z_45.png,right,0,10.048400000000001,MR,easy,11
080SSAF,left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_315.png,right,0,6.457,MR,easy,12
080SSAF,left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_315.png,left,1,6.6714,MR,easy,13
080SSAF,right,images/base/11_a.png,images/combined/11_a_x_0_y_0_z_45.png,right,1,6.383699999,MR,easy,14
080SSAF,left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,right,0,5.317900002,MR,easy,15
080SSAF,right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_315.png,right,1,3.120700001,MR,easy,16
080SSAF,right,images/base/15_b.png,images/combined/15_b_x_315_y_0_z_90.png,left,0,11.519,MR,medium,1
080SSAF,left,images/base/10_b.png,images/combined/10_a_x_45_y_0_z_270.png,right,0,15.307,MR,medium,2
080SSAF,left,images/base/6_a.png,images/combined/6_b_x_45_y_0_z_90.png,right,0,15.6298,MR,medium,3
080SSAF,left,images/base/11_a.png,images/combined/11_b_x_45_y_0_z_90.png,right,0,15.8693,MR,medium,4
080SSAF,right,images/base/14_b.png,images/combined/14_b_x_315_y_0_z_90.png,right,1,16.0517,MR,medium,5
080SSAF,left,images/base/2_a.png,images/combined/2_b_x_315_y_0_z_270.png,right,0,12.9857,MR,medium,6
080SSAF,right,images/base/1_b.png,images/combined/1_b_x_45_y_0_z_270.png,right,1,26.9043,MR,medium,7
080SSAF,right,images/base/3_b.png,images/combined/3_b_x_45_y_0_z_270.png,left,0,13.601,MR,medium,8
080SSAF,right,images/base/16_a.png,images/combined/16_a_x_315_y_0_z_90.png,right,1,18.7107,MR,medium,9
